id	wikidata_id	entity_types	source	targets	source_locale	target_locale
Q140527_2	Q140527	['Artwork']	Can you name any popular adaptations of The Three Musketeers?	[{'translation': 'Können Sie beliebte Adaptionen von Die drei Musketiere nennen?', 'mention': 'Die drei Musketiere'}, {'translation': 'Können Sie irgendwelche beliebten Adaptionen von Die drei Musketiere nennen?', 'mention': 'Die drei Musketiere'}]	en	de
Q1408916_0	Q1408916	['Landmark']	Can visitors explore the Ivangorod Fortress today?	[{'translation': 'Können Besucher heute die Festung Iwangorod erkunden?', 'mention': 'Festung Iwangorod'}]	en	de
Q1408916_1	Q1408916	['Landmark']	What is the historical significance of the Ivangorod Fortress?	[{'translation': 'Was ist die historische Bedeutung der Festung Iwangorod?', 'mention': 'Festung Iwangorod'}]	en	de
Q1408916_2	Q1408916	['Landmark']	How old is the Ivangorod Fortress?	[{'translation': 'Wie alt ist die Festung Iwangorod?', 'mention': 'Festung Iwangorod'}]	en	de
Q1413856_0	Q1413856	['Musical work']	What type of musical work is Geographical Fugue?	[{'translation': 'Welche Art von musikalischem Werk ist Fuge aus der Geographie?', 'mention': 'Fuge aus der Geographie'}, {'translation': 'Welche Art von musikalischen Werk ist Fuge aus der Geographie?', 'mention': 'Fuge aus der Geographie'}]	en	de
Q1413856_1	Q1413856	['Musical work']	How would you describe Geographical Fugue?	[{'translation': 'Wie würden Sie Fuge aus der Geographie beschreiben?', 'mention': 'Fuge aus der Geographie'}]	en	de
Q1413856_2	Q1413856	['Musical work']	What is the subject of Geographical Fugue?	[{'translation': 'Was ist das Thema der Fuge aus der Geographie?', 'mention': 'Fuge aus der Geographie'}]	en	de
Q1416458_0	Q1416458	['Artwork', 'Book']	How would you describe Stand on Zanzibar in one word?	[{'translation': 'Wie würdest du Morgenwelt in einem Wort beschreiben?', 'mention': 'Morgenwelt'}, {'translation': 'Wie würden Sie Morgenwelt in einem Wort beschreiben?', 'mention': 'Morgenwelt'}]	en	de
Q1416458_1	Q1416458	['Artwork', 'Book']	Who is the author of Stand on Zanzibar?	[{'translation': 'Wer ist der Autor von Morgenwelt?', 'mention': 'Morgenwelt'}]	en	de
Q1416458_2	Q1416458	['Artwork', 'Book']	When was Stand on Zanzibar first published?	[{'translation': 'Wann wurde Morgenwelt zum ersten Mal veröffentlicht?', 'mention': 'Morgenwelt'}]	en	de
Q1417153_0	Q1417153	['Person']	What is known about Finger Snail's tomb or burial site?	[{'translation': 'Was ist über das Grab oder die Grabstätte von Fingerschnecke bekannt?', 'mention': 'Fingerschnecke'}, {'translation': 'Was ist über das Grab oder die Grabstätte der Fingerschnecke bekannt?', 'mention': 'Fingerschnecke'}]	en	de
Q1417153_1	Q1417153	['Person']	What are some notable achievements or contributions attributed to Finger Snail during his reign as Pharaoh?	[{'translation': 'Was sind einige bemerkenswerte Errungenschaften oder Beiträge, die Fingerschnecke während seiner Herrschaft als Pharao zugeschrieben werden?', 'mention': 'Fingerschnecke'}, {'translation': 'Welche bemerkenswerten Leistungen oder Beiträge werden Fingerschnecke während seiner Herrschaft als Pharao zugeschrieben?', 'mention': 'Fingerschnecke'}]	en	de
Q1417153_2	Q1417153	['Person']	How long did Finger Snail rule as Pharaoh in ancient Egypt?	[{'translation': 'Wie lange regierte Fingerschnecke als Pharao im alten Ägypten?', 'mention': 'Fingerschnecke'}]	en	de
Q1417441_0	Q1417441	['Landmark']	What city is St Volodymyr's Cathedral located in?	[{'translation': 'In welcher Stadt liegt die Wladimirkathedrale?', 'mention': 'Wladimirkathedrale'}, {'translation': 'In welcher Stadt befindet sich die Wladimirkathedrale?', 'mention': 'Wladimirkathedrale'}]	en	de
Q1417441_1	Q1417441	['Landmark']	What type of landmark is St Volodymyr's Cathedral?	[{'translation': 'Was für ein Wahrzeichen ist die Wladimirkathedrale?', 'mention': 'Wladimirkathedrale'}, {'translation': 'Welche Art von Wahrzeichen ist die Wladimirkathedrale?', 'mention': 'Wladimirkathedrale'}]	en	de
Q1417441_2	Q1417441	['Landmark']	How would you describe St Volodymyr's Cathedral?	[{'translation': 'Wie würden Sie die Wladimirkathedrale beschreiben?', 'mention': 'Wladimirkathedrale'}]	en	de
Q1424212_0	Q1424212	['Fictional entity', 'Person']	What type of entity is Mr. Rossi?	[{'translation': 'Welche Art von Entität ist Herr Rossi?', 'mention': 'Herr Rossi'}, {'translation': 'Ist Herr Rossi eine Komikfigur?', 'mention': 'Herr Rossi'}]	en	de
Q1424212_1	Q1424212	['Fictional entity', 'Person']	What is the origin of Mr. Rossi?	[{'translation': 'Was ist der Ursprung von Herr Rossi?', 'mention': 'Herr Rossi'}, {'translation': 'Wann enstand die Figur Herr Rossi?', 'mention': 'Herr Rossi'}]	en	de
Q1424212_2	Q1424212	['Fictional entity', 'Person']	Who created the fictional character Mr. Rossi?	[{'translation': 'Wer hat die fiktive Figur Herr Rossi geschaffen?', 'mention': 'Herr Rossi'}]	en	de
Q1432585_0	Q1432585	['Landmark']	How many platforms does Kazansky railway station have?	[{'translation': 'Wie viele Bahnsteige hat der Moskau Kasaner Bahnhof?', 'mention': 'Moskau Kasaner Bahnhof'}]	en	de
Q1432585_1	Q1432585	['Landmark']	What is the main purpose of Kazansky railway station?	[{'translation': 'Was ist der Hauptzweck des Moskau Kasaner Bahnhof?', 'mention': 'Moskau Kasaner Bahnhof'}, {'translation': 'Was ist der Hauptzweck des Moskau Kasaner Bahnhofs?', 'mention': 'Moskau Kasaner Bahnhof'}]	en	de
Q1432585_2	Q1432585	['Landmark']	Where is Kazansky railway station located in Moscow?	[{'translation': 'Wo befindet sich der Moskau Kasaner Bahnhof in Moskau?', 'mention': 'Moskau Kasaner Bahnhof'}]	en	de
Q1444768_0	Q1444768	['Movie']	Can you provide a brief summary of the plot of the movie Son of Godzilla?	[{'translation': 'Können Sie eine kurze Zusammenfassung der Handlung des Films Frankensteins Monster jagen Godzillas Sohn zur Verfügung stellen?', 'mention': 'Frankensteins Monster jagen Godzillas Sohn'}]	en	de
Q1444768_1	Q1444768	['Movie']	Who directed the 1967 film Son of Godzilla?	[{'translation': 'Wer hat den Film Frankensteins Monster jagen Godzillas Sohn von 1967 inszeniert?', 'mention': 'Frankensteins Monster jagen Godzillas Sohn'}]	en	de
Q1444768_2	Q1444768	['Movie']	When was the movie Son of Godzilla released?	[{'translation': 'Wann wurde der Film Frankensteins Monster jagen Godzillas Sohn veröffentlicht?', 'mention': 'Frankensteins Monster jagen Godzillas Sohn'}]	en	de
Q1449713_0	Q1449713	['Artwork', 'Book']	Who created the Hours of Philip the Bold book?	[{'translation': 'Wer hat das Buch Stundenbuch Philipps des Kühnen erstellt?', 'mention': 'Stundenbuch Philipps des Kühnen'}, {'translation': 'Wer hat das Stundenbuch Philipps des Kühnen verfasst?', 'mention': 'Stundenbuch Philipps des Kühnen'}]	en	de
Q1449713_1	Q1449713	['Artwork', 'Book']	How would you describe the style of the artwork in the Hours of Philip the Bold?	[{'translation': 'Wie würden Sie den Stil des Kunstwerks in den Stundenbuch Philipps des Kühnen beschreiben?', 'mention': 'Stundenbuch Philipps des Kühnen'}, {'translation': 'Wie würden Sie den Stil des Kunstwerks im Stundenbuch Philipps des Kühnen beschreiben?', 'mention': 'Stundenbuch Philipps des Kühnen'}]	en	de
Q1449713_2	Q1449713	['Artwork', 'Book']	Where can one find a copy of the Hours of Philip the Bold book?	[{'translation': 'Wo kann man eine Kopie des Buches Stundenbuch Philipps des Kühnen finden?', 'mention': 'Stundenbuch Philipps des Kühnen'}, {'translation': 'Wo kann man ein Exemplar des Buches Stundenbuch Philipps des Kühnen finden?', 'mention': 'Stundenbuch Philipps des Kühnen'}]	en	de
Q1504526_0	Q1504526	['Fictional entity', 'Person']	Is Comic Book Guy a real person or a fictional character?	[{'translation': 'Ist der Comic Book Guy eine reale Person oder eine fiktive Figur?', 'mention': 'Comic Book Guy'}, {'translation': 'Ist Jeff Albertson eine echte Person oder eine fiktive Figur?', 'mention': 'Jeff Albertson'}, {'translation': 'Ist Comic Book Guy eine reale Person oder eine fiktive Figur?', 'mention': 'Comic Book Guy'}]	en	de
Q1504526_1	Q1504526	['Fictional entity', 'Person']	What is Comic Book Guy's occupation?	[{'translation': 'Was ist der Beruf des Comic Book Guy?', 'mention': 'Comic Book Guy'}, {'translation': 'Was ist der Beruf von Jeff Albertson?', 'mention': 'Jeff Albertson'}, {'translation': 'Welchen Beruf hat Jeff Albertson?', 'mention': 'Jeff Albertson'}, {'translation': 'Was ist der Beruf von Comic Book Guy?', 'mention': 'Comic Book Guy'}]	en	de
Q1504526_2	Q1504526	['Fictional entity', 'Person']	Which television franchise does Comic Book Guy appear in?	[{'translation': 'In welchem TV-Franchise erscheint Jeff Albertson?', 'mention': 'Jeff Albertson'}]	en	de
Q1517519_0	Q1517519	['Book']	What is the genre of The Book of the Courtier?	[{'translation': 'Was ist das Genre von Il Libro del Cortegiano?', 'mention': 'Il Libro del Cortegiano'}]	en	de
Q1517519_1	Q1517519	['Book']	Who wrote The Book of the Courtier?	[{'translation': 'Wer hat Il Libro del Cortegiano geschrieben?', 'mention': 'Il Libro del Cortegiano'}]	en	de
Q1517519_2	Q1517519	['Book']	When was The Book of the Courtier published?	[{'translation': 'Wann wurde Il Libro del Cortegiano veröffentlicht?', 'mention': 'Il Libro del Cortegiano'}]	en	de
Q1523586_0	Q1523586	['Movie']	Who were the main actors in A Hatful of Rain?	[{'translation': 'Wer waren die Hauptdarsteller in Giftiger Schnee?', 'mention': 'Giftiger Schnee'}]	en	de
Q1523586_1	Q1523586	['Movie']	What year was the movie A Hatful of Rain released?	[{'translation': 'In welchem Jahr wurde der Film Giftiger Schnee veröffentlicht?', 'mention': 'Giftiger Schnee'}]	en	de
Q1523586_2	Q1523586	['Movie']	What is the genre of the film A Hatful of Rain?	[{'translation': 'Was ist das Genre des Films Giftiger Schnee?', 'mention': 'Giftiger Schnee'}, {'translation': 'In welchem Genre ist der Film Giftiger Schnee angesiedelt?', 'mention': 'Giftiger Schnee'}]	en	de
Q15260610_0	Q15260610	['TV series']	What genre does One in one! belong to?	[{'translation': 'Zu welchem Genre gehört One in one!?', 'mention': 'One in one'}, {'translation': 'Welches Genre macht One in one! gehören?', 'mention': 'One in one!'}]	en	de
Q15260610_1	Q15260610	['TV series']	How many seasons of One in one! have been aired?	[{'translation': 'Wie viele Staffeln von One in one! wurden ausgestrahlt?', 'mention': 'One in one'}, {'translation': 'Wie viele Staffeln von One in One! wurden ausgestrahlt?', 'mention': 'One in one!'}]	en	de
Q15260610_2	Q15260610	['TV series']	Who are the main characters in the Russian television show One in one!?	[{'translation': 'Wer sind die Hauptfiguren in der russischen Fernsehserie One in one!?', 'mention': 'One in one'}, {'translation': 'Wer sind die Hauptfiguren der russischen Fernsehsendung One in one!?', 'mention': 'One in one!'}]	en	de
Q15299082_0	Q15299082	['TV series']	What was the main storyline of the Turkish TV series Do not worry for me?	[{'translation': 'Was war die Hauptgeschichte der türkischen TV-Serie Benim İçin Üzülme?', 'mention': 'Benim İçin Üzülme'}, {'translation': 'Was war die Hauptgeschichte der türkischen TV-Serie Trauer nicht um mich?', 'mention': 'Trauer nicht um mich'}]	en	de
Q15299082_1	Q15299082	['TV series']	How many seasons of the TV series Do not worry for me were released?	[{'translation': 'Wie viele Staffeln der TV-Serie Benim İçin Üzülme wurden veröffentlicht?', 'mention': 'Benim İçin Üzülme'}, {'translation': 'Wie viele Staffeln der TV-Serie Trauer nicht um mich wurden veröffentlicht?', 'mention': 'Trauer nicht um mich'}]	en	de
Q15299082_2	Q15299082	['TV series']	What genre does the TV series Do not worry for me belong to?	[{'translation': 'Zu welchem Genre gehört die TV-Serie Benim İçin Üzülme?', 'mention': 'Benim İçin Üzülme'}, {'translation': 'Zu welchem Genre gehört die TV-Serie Trauer nicht um mich?', 'mention': 'Trauer nicht um mich'}]	en	de
Q1545219_0	Q1545219	['Fictional entity', 'Person']	Is Father Brown a real or fictional entity?	[{'translation': 'Ist Pater Brown eine reale oder fiktive Person?', 'mention': 'Pater Brown'}, {'translation': 'Ist Pater Brown eine echte oder fiktive Figur?', 'mention': 'Pater Brown'}, {'translation': 'Ist Pater Brown eine echte oder fiktive Entität?', 'mention': 'Pater Brown'}]	en	de
Q1545219_1	Q1545219	['Fictional entity', 'Person']	What is the profession of Father Brown?	[{'translation': 'Was ist der Beruf von Pater Brown?', 'mention': 'Pater Brown'}]	en	de
Q1545219_2	Q1545219	['Fictional entity', 'Person']	In which country was Father Brown created?	[{'translation': 'In welchem Land wurde Pater Brown erschaffen?', 'mention': 'Pater Brown'}, {'translation': 'In welchem Land wurde Pater Brown erschaffen=', 'mention': 'Pater Brown'}, {'translation': 'In welchem Land wurde Pater Brown gegründet?', 'mention': 'Pater Brown'}]	en	de
Q154563_0	Q154563	['Place of worship']	How would you describe the Berlin Cathedral?	[{'translation': 'Wie würden Sie den Berliner Dom beschreiben?', 'mention': 'Berliner Dom'}]	en	de
Q154563_1	Q154563	['Place of worship']	What type of place is the Berlin Cathedral?	[{'translation': 'Was für ein Ort ist der Berliner Dom?', 'mention': 'Berliner Dom'}, {'translation': 'Welche Art von Ort ist der Berliner Dom?', 'mention': 'Berliner Dom'}]	en	de
Q1548449_0	Q1548449	['Place of worship']	What is the Great Synagogue known for in the Czech Republic?	[{'translation': 'Wofür ist die Große Synagoge in der Tschechischen Republik bekannt?', 'mention': 'Große Synagoge'}]	en	de
Q1548449_1	Q1548449	['Place of worship']	What type of place is the Great Synagogue in Plzeň?	[{'translation': 'Was für ein Ort ist die Große Synagoge in Plzeň?', 'mention': 'Große Synagoge'}, {'translation': 'Was für ein Ort ist die Große Synagoge in Pilsen?', 'mention': 'Große Synagoge'}]	en	de
Q1548449_2	Q1548449	['Place of worship']	What city is home to the Great Synagogue?	[{'translation': 'In welcher Stadt befindet sich die Große Synagoge?', 'mention': 'Große Synagoge'}]	en	de
Q15635278_0	Q15635278	['TV series']	When did the TV series Very Good Times first air in South Korea?	[{'translation': 'Wann wurde die TV-Serie Cham Joheun Sijeol zum ersten Mal in Südkorea ausgestrahlt?', 'mention': 'Cham Joheun Sijeol'}]	en	de
Q15635278_1	Q15635278	['TV series']	How many seasons does the TV series Very Good Times have?	[{'translation': 'Wie viele Staffeln hat die TV-Serie Cham Joheun Sijeol?', 'mention': 'Cham Joheun Sijeol'}]	en	de
Q15635278_2	Q15635278	['TV series']	Who are the main actors in the South Korean TV series Very Good Times?	[{'translation': 'Wer sind die Hauptdarsteller in der südkoreanischen TV-Serie Cham Joheun Sijeol?', 'mention': 'Cham Joheun Sijeol'}]	en	de
Q1579157_0	Q1579157	['Artwork']	What material is the Mount Royal Cross made of?	[{'translation': 'Aus welchem \u200b\u200bMaterial besteht das Mount Royal Cross?', 'mention': 'Mount Royal Cross'}]	en	de
Q1579157_1	Q1579157	['Artwork']	Who designed the Mount Royal Cross sculpture?	[{'translation': 'Wer hat die Skulptur Mount Royal Cross entworfen?', 'mention': 'Mount Royal Cross'}]	en	de
Q1579157_2	Q1579157	['Artwork']	When was the Mount Royal Cross installed on the mountain?	[{'translation': 'Wann wurde das Mount Royal Cross auf dem Berg angebracht?', 'mention': 'Mount Royal Cross'}]	en	de
Q1579960_0	Q1579960	['Movie']	Who starred in the movie I Never Sang for My Father?	[{'translation': 'Wer spielte in dem Film Ich habe nie für meinen Vater gesungen mit?', 'mention': 'Ich habe nie für meinen Vater gesungen'}, {'translation': 'Wer spielte in dem Film Kein Lied für meinen Vater mit?', 'mention': 'Kein Lied für meinen Vater'}]	en	de
Q1579960_1	Q1579960	['Movie']	When was the movie I Never Sang for My Father released?	[{'translation': 'Wann wurde der Film Kein Lied für meinen Vater veröffentlicht?', 'mention': 'Kein Lied für meinen Vater'}]	en	de
Q1579960_2	Q1579960	['Movie']	What is the genre of the film I Never Sang for My Father?	[{'translation': 'Was ist das Genre des Films Kein Lied für meinen Vater?', 'mention': 'Kein Lied für meinen Vater'}]	en	de
Q15804357_0	Q15804357	['Movie']	Can you provide a brief summary of the plot of Quality Time?	[{'translation': 'Können Sie die Handlung von Quality Time kurz zusammenfassen?', 'mention': 'Quality Time'}, {'translation': 'Können Sie eine kurze Zusammenfassung der Handlung von Da geht noch was zur Verfügung stellen?', 'mention': 'Da geht noch was'}, {'translation': 'Können Sie die Handlung von Da geht noch was kurz zusammenfassen?', 'mention': 'Da geht noch was'}]	en	de
Q15804357_1	Q15804357	['Movie']	Who directed the 2013 film Quality Time?	[{'translation': 'Wer war Regisseur des Films Quality Time aus dem Jahr 2013?', 'mention': 'Quality Time.'}, {'translation': 'Wer hat den Film Da geht noch was aus dem Jahr 2013 inszeniert?', 'mention': 'Da geht noch was'}, {'translation': 'Wer hat beim Film Da geht noch was Regie geführt?', 'mention': 'Da geht noch was'}]	en	de
